66,66,85,101,111,118,119,119,119,120,119,119,119,119,119,119,119,119,119,119,0,
66,66,86,103,115,119,119,119,119,119,119,119,119,119,120,119,119,119,120,119,0,
66,66,85,103,114,118,119,119,119,119,119,119,119,120,119,119,119,119,119,119,0,
66,66,88,106,115,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,0,
66,66,86,100,113,119,119,119,119,119,119,119,120,119,119,120,120,119,119,119,0,
66,66,87,106,115,119,119,119,119,119,119,119,119,119,120,119,119,119,119,119,0,
66,66,87,104,114,118,119,119,119,119,119,119,119,119,119,119,120,119,119,119,0,
66,66,85,104,114,118,119,119,119,119,119,119,119,119,119,119,119,119,119,119,0,
66,66,86,102,114,118,119,119,119,119,119,120,119,120,119,119,119,119,119,119,0,
66,66,86,102,115,118,119,119,119,119,120,119,119,119,119,119,119,119,120,119,0,
66,66,89,105,117,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,0,
66,66,82,100,111,117,119,119,119,119,119,119,119,119,119,120,119,119,119,119,0,
66,66,85,103,114,118,119,119,119,119,120,119,119,119,119,119,119,119,119,119,0,
66,66,85,102,114,118,119,119,119,119,119,119,119,119,120,119,120,119,119,119,0,
66,66,87,105,116,119,119,120,119,119,119,119,119,119,119,119,119,119,119,119,0,
66,66,84,99,112,118,119,119,119,119,119,119,119,119,119,119,119,119,119,119,0,
66,66,89,107,116,119,119,119,119,119,119,119,119,119,119,119,120,120,119,119,0,
66,66,88,105,115,119,119,119,119,119,119,119,119,119,119,119,119,120,119,119,0,
66,66,88,104,116,119,119,119,119,119,119,119,119,119,119,119,119,120,119,120,0,
66,66,87,107,117,119,119,119,120,119,119,119,119,119,120,119,119,119,119,119,0,
66,66,89,106,117,119,119,119,119,119,120,119,119,119,119,119,119,119,119,119,0,
66,66,86,102,113,118,119,119,119,119,119,119,119,119,119,119,119,119,120,120,0,
66,66,84,103,113,118,119,119,119,119,119,120,119,119,119,119,119,119,119,119,0,
66,66,83,103,114,118,119,119,119,119,119,119,119,119,119,119,119,119,119,119,0,
66,66,87,105,115,118,119,119,119,119,119,119,119,119,120,119,119,119,119,119,0,
66,66,89,106,116,119,119,119,119,119,119,120,119,119,120,119,119,119,119,119,0,
66,66,87,103,114,118,119,119,119,119,119,119,119,119,119,119,119,119,119,119,0,
66,66,86,104,114,117,119,119,119,119,119,119,119,119,120,119,119,119,120,120,0,
66,66,87,105,117,119,119,119,119,119,119,119,119,120,119,119,119,119,119,119,0,
66,66,86,104,115,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,0,
66,66,85,101,114,118,119,119,119,119,119,119,119,119,119,119,120,119,119,119,0,
66,66,86,100,112,118,119,119,119,120,119,119,120,119,120,119,119,119,119,119,0,
66,66,90,105,114,118,119,119,119,119,119,119,120,119,119,119,120,119,119,119,0,
66,66,87,103,113,118,119,119,119,119,119,119,119,119,119,119,119,119,119,119,0,
66,66,86,103,113,118,119,119,119,119,119,119,119,119,119,119,119,120,119,119,0,
66,66,87,105,115,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,0,
66,66,85,103,113,118,119,120,119,119,119,119,119,119,119,119,119,119,119,119,0,
66,66,84,101,113,118,119,119,119,119,119,119,119,120,119,120,119,120,119,119,0,
66,66,88,105,115,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,0,
66,66,88,104,115,118,119,119,119,119,119,119,119,119,119,119,119,120,120,119,0,
66,66,87,103,113,118,119,119,119,119,119,119,119,119,120,119,119,120,119,119,0,
66,66,87,104,114,118,119,119,119,119,119,119,119,119,119,119,119,119,119,119,0,
66,66,86,101,112,118,119,119,120,119,119,119,119,119,120,119,119,119,119,119,0,
66,66,87,104,114,118,119,119,119,120,119,119,119,119,119,119,119,119,119,119,0,
66,66,86,105,115,119,119,119,120,119,119,119,120,120,119,120,119,119,120,119,0,
66,66,86,103,112,118,119,119,119,119,119,119,119,119,119,119,119,120,119,119,0,
66,66,89,105,115,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,0,
66,66,88,103,116,119,119,119,119,119,119,119,120,119,119,119,119,119,119,119,0,
66,66,91,107,116,119,119,119,119,119,119,119,119,120,119,119,119,119,119,119,0,
66,66,85,101,114,118,119,119,119,119,119,119,120,119,119,120,120,119,119,119,0,
